Source,Sink,common_neighbors,AAprediction,exist_in_training_dataset,source_parents_count,source_non_leaf_descendants_count,source_leaf_descendans_count,sink_parent_non_leaf_descendants_count,sink_parent_leaf_descendans_count,sink_parents_count
2122753,4124973,7,0.8466612032628646,1,247,596.0,1405.0,7093,61674,10
3821322,3715808,0,0.0,0,606,630.0,5255.0,757,72891,1
2424452,2749237,83,12.764612811090837,1,464,791.0,2838.0,100784,1354263,322
3137492,3502136,0,0.0,0,85,178.0,751.0,1665,507780,1
572192,185974,37,3.640672849917252,1,177,182.0,1967.0,179840,8980486,286
3071685,3237443,0,0.0,0,83,206.0,1263.0,1923,201517,2
3145048,573174,4,0.3691312817873521,1,585,784.0,17195.0,5910,267299,5
2984603,4665282,24,3.0440762356343387,1,3193,4383.0,101397.0,23426,383740,30
3738682,731971,0,0.0,0,54,89.0,502.0,3295,396838,1
1291514,839056,2,0.2650492533324393,1,125,200.0,7379.0,690,11079,4
577205,4557690,0,0.0,0,221,219.0,526.0,2933,137505,6
303577,754889,0,0.0,0,155,258.0,1953.0,472,410947,1
4048264,2569842,0,0.0,0,101,233.0,1864.0,1034,44849,1
2430912,102182,0,0.0,0,74,156.0,1801.0,1599,30006,2
714035,2398935,41,3.86124613843424,1,1483,1663.0,100299.0,60923,2410335,47
2479008,3958037,4,0.3803997304249783,1,460,1122.0,3408.0,14170,1441288,9
2177982,1910612,36,3.585172407030701,1,892,961.0,67888.0,38013,2488437,56
2752092,3546273,4,0.3692804458978195,1,869,880.0,60281.0,13198,725459,8
4732222,570325,11,1.0509955994875906,1,267,131.0,3997.0,43058,2010865,50
216902,135796,22,2.068062424675075,1,999,985.0,65501.0,26793,1340583,29
2956481,1758668,25,2.5216054815240985,1,1350,1282.0,59950.0,54238,2415650,42
2763196,146270,242,25.97062475188112,1,773,808.0,31951.0,238766,7946958,418
3553485,2008936,1,0.0869665463411627,1,1252,894.0,117824.0,2847,332828,3
3196935,2234680,5,0.5344057610088813,1,468,394.0,5987.0,22355,1218331,25
3955980,1337095,12,1.3592670185919629,1,505,509.0,6235.0,20725,1032150,20
4043972,2161870,2,0.21926834266077005,1,151,172.0,2553.0,19414,1301829,21
3111617,1762414,17,1.645359812547429,1,872,839.0,26747.0,20215,1104707,24
163021,1805172,0,0.0,0,2239,979.0,3539.0,657,36452,1
2607301,2253314,30,3.0870738929242534,1,140,113.0,2076.0,333876,7599909,974
3650633,26022,2,0.15548487927402296,0,256,302.0,482.0,5689,1036873,3
1719345,1234230,28,2.5472163784949364,1,203,206.0,9554.0,41983,2413096,58
4851739,621680,0,0.0,0,90,126.0,460.0,359,1634,1
1898732,1724890,1,0.11304093281194047,1,396,495.0,7533.0,677,14300,2
2405212,23329,77,7.589953740593272,1,803,824.0,17737.0,81240,3530631,112
2680868,2869660,43,4.11084300013264,1,1235,1213.0,81104.0,49287,3455911,56
4575620,1109488,27,2.4661073666581514,1,1485,1472.0,100038.0,41603,4125131,35
1699324,3412656,4,0.4848766736758571,1,1591,2332.0,26642.0,4567,52289,5
1892505,3410405,104,11.058300747166577,1,305,669.0,5463.0,200725,5843180,331
1023156,3060236,128,13.026744095415973,1,387,400.0,20399.0,146438,5491770,303
2250898,3555409,58,5.582061159127588,1,882,874.0,270651.0,105352,5572348,132
506389,1092385,35,3.232842507237194,1,433,679.0,34344.0,54801,2573694,48
3577843,4130952,1,0.08449373257091766,1,1036,1148.0,63415.0,5097,197219,2
4204052,2220205,2,0.15179842201829766,1,1010,1034.0,92353.0,8015,1261417,4
3103881,3378273,50,4.847822833227987,1,274,284.0,1541.0,100155,5186143,150
4202167,4305619,3,0.3202082766191682,1,203,220.0,7863.0,3359,150448,16
3162895,3700859,0,0.0,0,29,46.0,506.0,5101,77529,19
740572,4184800,22,1.9968803487067448,1,1455,1434.0,76348.0,29789,2371452,28
2183235,1434469,1,0.09533549892928947,1,42,66.0,1348.0,2926,111698,3
2060695,1787121,95,9.128710281958547,1,445,513.0,14052.0,150464,7160478,171
1663006,2152573,19,2.2594916941959635,1,249,462.0,1811.0,38560,1272178,53
3752944,3050888,5,0.6474903902956228,1,275,273.0,3136.0,8320,144674,13
3465568,794151,77,7.267292713482339,1,1608,1699.0,77087.0,97114,6033544,92
1971020,1920997,32,3.0835784765788596,1,276,369.0,1616.0,92189,4367577,135
1801460,63779,80,9.145831350749962,1,570,566.0,20728.0,31978,1030789,103
2726331,2101604,123,12.793453437605883,1,1360,1428.0,115349.0,96052,4458179,152
2060695,2025361,2,0.17802472994505694,1,445,513.0,14052.0,5722,177654,6
3596926,1635375,51,5.033334805425159,1,415,602.0,14367.0,88320,3572519,88
2950624,2902161,14,2.084854268398072,1,205,345.0,5278.0,8674,828454,25
4294721,3759853,6,0.7034281540019507,1,234,283.0,2661.0,39725,2101716,47
1585427,2469109,7,1.1028537349446548,1,190,373.0,1627.0,4363,17014,8
4357167,2195780,0,0.0,0,71,88.0,706.0,2013,26970,1
740572,3580039,33,3.0922578737298614,1,1455,1434.0,76348.0,40285,2589142,39
838809,3918853,36,3.6592844890387424,1,719,719.0,10711.0,64981,2286149,89
888836,4797946,4,0.3560832822998297,1,1743,1044.0,15572.0,29684,2057490,14
2259583,1896917,18,1.6946113215341585,1,732,829.0,58586.0,18663,1123568,20
2695621,2648198,8,0.8045159947969012,1,656,719.0,60669.0,6274,379858,10
1828278,160704,1,0.08554595886670417,0,35,34.0,1065.0,32647,1597316,41
3109419,512866,39,3.603843275386733,1,752,714.0,48230.0,59076,3834804,65
4186451,1621419,61,11.897268803284163,1,90,144.0,792.0,69727,1269318,185
4480957,782158,4,0.6594105944819556,1,54,86.0,907.0,3364,49693,8
4280385,622368,0,0.0,0,83,217.0,753.0,283,2867,1
1699324,4656540,190,20.97403507999748,1,1591,2332.0,26642.0,184202,5740410,282
3936595,3351065,1,0.07609447843011201,0,26,380.0,1480.0,1665,507780,1
3533123,302729,11,1.3260791211008591,1,139,435.0,1564.0,18882,115114,28
1471089,2071361,29,2.9250179903525337,1,173,332.0,1777.0,119232,4845829,170
1155354,4311729,32,3.049828706064087,1,1071,1064.0,74187.0,32374,2402151,40
1504704,1551649,2,0.18268775748266106,0,330,685.0,3284.0,5894,241904,4
3527454,4401594,1,0.09466057658524572,0,143,203.0,5731.0,1049,42622,2
4068010,91004,1,0.09299529306735753,0,252,478.0,3168.0,364,46170,1
4091626,1237673,9,0.8570569962057163,1,555,410.0,6094.0,53063,2712865,53
3142808,2783206,29,2.8267652457605363,1,178,362.0,3466.0,201976,9388221,338
2821732,298151,39,3.9062640536936546,1,77,107.0,1305.0,224960,6199986,394
1892505,3853574,64,9.498050170754363,1,305,669.0,5463.0,39580,1021905,124
4583463,3071381,10,0.9261623136759908,1,689,701.0,9271.0,26618,1225555,21
1998202,777341,1,0.07609447843011201,0,262,332.0,4528.0,1884,514471,5
1624237,2227749,1,0.07383035914027619,0,37,121.0,1788.0,7986,1345896,7
4637516,14195,17,1.5966412879387353,1,1144,1143.0,67657.0,21809,2310816,20
216902,1545511,10,1.0049448569841168,1,999,985.0,65501.0,12103,584083,18
4575620,2106327,4157,824.7935122003122,1,1485,1472.0,100038.0,178308,4534594,356
3950095,1145922,0,0.0,0,154,22.0,695.0,895,13442,1
1989230,2615604,4,0.4111528740907622,1,188,195.0,14332.0,2579,114795,7
3527193,2158577,48,4.823496309375563,1,145,260.0,3052.0,372713,12847104,832
803774,1349364,14,1.3423187034278503,1,33,50.0,1174.0,376174,12106949,849
3038932,3262732,52,5.103979394770398,1,679,686.0,15390.0,51756,2741650,70
1216089,232734,0,0.0,0,25,33.0,2084.0,972,23210,1
1788781,753473,29,2.659013163664215,1,125,304.0,1607.0,118721,6121326,170
1023156,934670,2,0.1848574008254233,1,387,400.0,20399.0,1800,140896,3
1260507,1109662,0,0.0,0,228,411.0,6271.0,1035,2949,2
2761196,3239404,2,0.15486190090338595,0,163,193.0,2104.0,6217,1450932,5
4497566,2746768,35,4.105476244250407,1,253,706.0,2356.0,97259,2598532,111
4147203,3528607,5,0.4278213093716669,1,142,204.0,1213.0,29947,3039582,44
4428153,3038187,0,0.0,0,87,201.0,303.0,1639,94795,1
4679257,420790,0,0.0,0,72,71.0,445.0,124,2259,1
2589599,388449,1,0.0989709357085512,1,113,102.0,6052.0,3631,427095,3
553774,1406677,71,6.891706215527541,1,568,619.0,8933.0,97600,4911525,150
4259589,3791919,2,0.20660672363132687,1,214,270.0,6705.0,27930,1718993,29
2757027,906588,6,0.6304273421809203,1,1068,1114.0,67656.0,15179,1561642,14
2726331,368899,57,5.394530733071802,1,1360,1428.0,115349.0,82830,5487583,74
4639252,3192339,96,11.282595509867608,1,826,883.0,9268.0,119178,3013454,198
2149018,560617,56,5.292249433977849,1,204,234.0,3105.0,106738,4501871,166
1909985,406666,48,4.376248287344587,1,1630,1622.0,87838.0,64687,4260307,54
1541421,1294353,0,0.0,0,260,352.0,7834.0,22,116,1
3550837,2713330,71,7.025502017461281,1,931,978.0,58916.0,72385,3403462,87
2164938,876291,1,0.14707924457281835,0,68,54.0,1050.0,193,4788,2
2430912,1582263,69,6.636691482819235,1,74,156.0,1801.0,381940,12637706,863
4251391,1494100,1,0.11049944212278266,0,76,96.0,940.0,487,7992,1
17245,1335652,99,9.534598203995618,1,138,603.0,2478.0,321465,11434108,606
4799108,4751478,0,0.0,0,27,99.0,789.0,574,2174,2
73197,1156018,17,1.713847358077479,1,509,506.0,11430.0,24231,1062635,41
3463464,2984603,377,76.18522751516792,1,42,99.0,987.0,856614,14293559,3193
855121,2980343,2,0.1894965766784115,1,387,469.0,40700.0,1725,129586,4
3553485,2999523,1,0.0869665463411627,1,1252,894.0,117824.0,1742,215528,2
57993,2831047,2,0.19727941483690226,0,43,61.0,503.0,54060,2262032,46
3873203,4518470,4,0.4414512882985521,1,395,386.0,6925.0,4379,122016,13
2984603,2356685,923,165.8804968206722,1,3193,4383.0,101397.0,139661,3844127,205
1999569,3079877,3,0.31049140305334466,1,6,4.0,1701.0,7534,53676,6
162577,3098508,1,0.09189993887336984,1,29,49.0,7423.0,297,60324,2
1328244,3214223,17,1.5245500686464837,1,375,545.0,33085.0,25897,2713936,30
2309487,4781227,3,0.28936448468032594,1,1608,1535.0,102636.0,2735,209825,5
714035,3135661,55,5.168767842210169,1,1483,1663.0,100299.0,51822,3036570,59
104382,2060210,1,0.07609447843011201,0,307,349.0,1097.0,1665,507780,1
98402,3493559,3,0.33541907558995365,1,980,893.0,4461.0,6949,150670,6
1331303,2017621,0,0.0,0,39,81.0,528.0,6065,1021918,3
4575620,210832,1,0.09049122904457806,1,1485,1472.0,100038.0,3758,247132,3
2250898,658097,3,0.26415073655375176,1,882,874.0,270651.0,11754,2196984,10
3383285,293185,17,1.6262680427164566,1,152,150.0,4007.0,60278,2862781,89
541262,2074264,0,0.0,0,121,239.0,733.0,1088,163180,2
265665,1407664,0,0.0,0,195,178.0,333.0,319,66526,1
609258,4092985,1,0.07751681639600151,0,493,503.0,26806.0,3295,396838,1
740572,2061310,19,1.6817349276229905,1,1455,1434.0,76348.0,35864,2421019,23
3503374,1632791,6,0.7521331762443546,1,1668,1896.0,111426.0,5104,141925,19
2865811,2261729,95,11.955940540874069,1,237,3677.0,13450.0,106150,2558891,149
3868703,3353086,1,0.09086603972658462,0,292,284.0,2375.0,6296,72412,20
2271524,1058272,238,38.93348656593889,1,792,823.0,42084.0,125032,3678094,151
664668,4260524,10,1.0610402191354775,1,138,241.0,312.0,63541,2899922,119
2956481,3176861,5,0.5295354061829083,1,1350,1282.0,59950.0,5948,711033,10
3247133,1020390,1,0.1065115414697237,1,1411,1488.0,109835.0,1696,121560,2
145219,3017408,58,5.585834826191074,1,1532,2067.0,58701.0,72137,3206558,66
4405100,824729,0,0.0,0,378,529.0,2086.0,1899,531985,2
285814,365961,112,10.839830517732098,1,548,594.0,35695.0,141620,6539222,169
3151576,4735485,2,0.2345125364153809,1,51,72.0,792.0,33890,709036,33
2929934,2648027,49,6.308408881516036,1,325,604.0,2184.0,78186,539659,240
2430912,1518194,1,0.07751681639600151,0,74,156.0,1801.0,3295,396838,1
2619379,4223709,52,5.042226568002558,1,2664,2795.0,82986.0,63472,3415666,71
614019,1609678,33,3.258830680487312,1,77,119.0,10308.0,193331,7674578,314
2120801,2700688,4,0.4795685920436165,1,3424,3949.0,133804.0,17030,1075506,10
3807533,2527602,9,0.81381102851058,1,169,267.0,1461.0,45174,1657604,40
4042761,2170300,116,11.574415623749065,1,411,410.0,7662.0,270487,10681512,420
3662425,3195307,1,0.07383035914027619,0,252,284.0,1173.0,5028,756765,1
3097604,3782191,46,4.49697612143058,1,481,526.0,43510.0,55857,2678291,88
354336,2294230,4,0.4879971785018984,1,132,132.0,3006.0,6318,109174,10
4421617,452136,0,0.0,0,217,625.0,1282.0,1129,64487,1
1494580,2799388,0,0.0,0,76,198.0,651.0,978,58916,1
2695621,755851,15,1.450466751808094,1,656,719.0,60669.0,18899,1269003,26
1860051,1329727,0,0.0,0,281,275.0,743.0,17,1476,1
714035,2625235,66,6.6770386658771566,1,1483,1663.0,100299.0,76097,3416828,88
2405363,1421440,3,0.38951604379061255,1,494,501.0,24361.0,7427,867999,7
4575620,1800450,52,5.144633905215282,1,1485,1472.0,100038.0,46783,2272820,69
3521843,3311571,28,2.6633029361296905,1,577,592.0,13851.0,37931,1943881,46
3247133,2923332,30,2.898303956735456,1,1411,1488.0,109835.0,25285,1622265,36
1984683,4269381,7,0.8574390082932136,1,213,116.0,2697.0,15084,1033587,26
2916240,3793336,1,0.07383035914027619,0,134,239.0,319.0,5419,774860,2
3978620,1184341,33,3.0721101015166465,1,976,1029.0,50752.0,33209,2206821,37
4498531,1622156,148,14.943057023948347,1,432,536.0,5804.0,215448,9630215,376
1576591,3416021,60,5.63019954552844,1,562,533.0,16013.0,84010,4324066,86
3560654,1698777,9,1.1337008123170496,1,273,280.0,2545.0,24682,1755676,44
3584959,1861579,1,0.09933186218776767,1,33,77.0,2138.0,406,25339,2
4681267,498630,41,4.2094290400865715,1,106,305.0,1545.0,307160,6632797,809
47167,3757760,9,0.8274680045840139,1,111,110.0,2071.0,21259,1126888,36
2516690,2301465,10,0.9584891464764193,1,254,277.0,8008.0,53011,2650505,64
470000,4465899,0,0.0,0,140,198.0,6547.0,1034,44849,1
62861,759849,159,16.04200551540558,1,670,662.0,9574.0,186479,7372689,308
4096612,3534397,1,0.1395878618395626,1,2022,1520.0,369384.0,4342,1298404,6
2120801,2767722,4,0.4052764066657441,1,3424,3949.0,133804.0,16870,1362474,6
1328244,3365339,10,0.8673293295445222,1,375,545.0,33085.0,17815,2360217,15
3267663,2480564,0,0.0,0,632,715.0,9871.0,1880,74021,2
2810556,1679758,30,3.0533544165620685,1,1869,1889.0,33222.0,45309,2996920,51
2939315,1740246,10,1.0100472664667346,1,991,1068.0,67820.0,11440,571629,20
4503899,2022856,0,0.0,0,119,212.0,326.0,86,610,1
72839,3544718,8,0.6969879847113407,1,483,1559.0,155347.0,26334,1919718,22
2288696,370525,613,98.42098746865094,1,770,774.0,4719.0,169070,5262183,258
2740141,1823961,4,0.4310480014283571,1,4637,3510.0,82403.0,5048,167201,5
3378280,3270321,1,0.1660847238049714,1,1064,1197.0,38818.0,6143,101326,12
619186,297614,0,0.0,0,99,116.0,530.0,461,37603,2
3772598,13020,0,0.0,0,72,63.0,763.0,472,410947,1
4586866,1981888,1,0.0869665463411627,1,1837,1709.0,29156.0,3488,233843,3
448823,516882,15,1.45612707330379,1,2090,2057.0,59687.0,28661,1700967,21
2562600,4275479,341,55.17322706537573,1,475,601.0,1718.0,129523,1725660,287
4651416,122773,1,0.08570301288399909,1,782,844.0,17645.0,2559,135266,4
707868,4502481,95,9.43994581614111,1,508,538.0,15483.0,170886,6737156,215
3127945,1621448,0,0.0,0,922,718.0,4527.0,22,73,1
3126541,155341,145,30.52214669906013,1,1249,1389.0,60276.0,21426,1467765,39
24518,1724253,2,0.17458854619188707,1,421,384.0,26552.0,9917,323575,9
1155354,4620974,7,0.6166196732306203,1,1071,1064.0,74187.0,10294,892109,8
4038481,2378353,1,0.07609447843011201,0,283,272.0,1082.0,2513,605484,2
2847817,4670032,1,0.09040609003438033,0,46,126.0,418.0,1228,61581,1
3200364,1899512,122,12.305680678697305,1,955,1553.0,11162.0,160172,6794638,210
3069946,2145459,12,1.2904804719546912,1,166,355.0,1003.0,29136,584510,57
3926802,346913,55,5.462365119760691,1,1642,1698.0,108386.0,68479,4744037,66
4761107,717471,49,5.049432630261267,1,810,877.0,71047.0,30513,1530673,58
2668658,1364465,44,4.01555602855247,1,77,100.0,971.0,173862,8336708,223
1270053,99473,54,6.384849000701232,1,358,310.0,3717.0,54211,1392608,62
3503374,224228,43,4.403476241748483,1,1668,1896.0,111426.0,36061,1809902,51
157390,514990,0,0.0,0,314,423.0,1149.0,1021,17459,1
1562509,2947139,1,0.2071116448532039,1,192,226.0,3335.0,267,3413,2
2873383,3187023,136,13.743163906760607,1,417,400.0,12859.0,209320,9278260,304
4841867,454205,1,0.0959488309916324,1,84,116.0,1042.0,5027,116039,4
4082872,999400,159,16.098385754277476,1,722,778.0,52590.0,161077,7194815,241
3111617,307699,169,16.909073602924718,1,872,839.0,26747.0,173167,8519074,246
253430,2701948,52,6.065686441152255,1,726,765.0,3121.0,55873,1309246,79
2424452,2018607,822,139.18479944070705,1,464,791.0,2838.0,479336,11053828,1042
2606468,4342535,2,0.2249433312991934,1,38,38.0,1710.0,5032,72924,10
1122280,2157814,5,0.6678672882342331,1,491,717.0,3104.0,9926,132783,35
4020896,69246,0,0.0,0,80,243.0,260.0,1520,369384,1
3719502,2849739,5,0.4605159955733243,1,161,229.0,2665.0,12392,289159,10
3282388,1899613,95,11.038999133154569,1,97,135.0,4099.0,39543,1198776,116
4732222,1998421,3,0.3744480676075023,1,267,131.0,3997.0,4239,243603,8
1838667,1692758,0,0.0,0,171,221.0,288.0,653,20055,1
3000515,3538918,0,0.0,0,32,115.0,1829.0,472,410947,1
3077895,2575628,4,0.5685286271768271,1,355,447.0,702.0,7064,763712,7
4470643,2759350,1,0.11567066170653148,0,209,367.0,885.0,2942,19042,8
796367,2625260,14,1.4353151305447758,1,448,501.0,12725.0,34781,1924604,33
317075,3913233,0,0.0,0,180,207.0,2541.0,1446,41145,1
743424,4221275,170,23.28459326726589,1,435,321.0,500.0,246665,2436295,760
2875779,1746538,89,10.267385402538332,1,119,136.0,4059.0,30967,1043983,99
3247133,418133,24,2.315592301843433,1,1411,1488.0,109835.0,26551,1345021,34
3691952,4427400,5,0.4982124837492738,1,873,931.0,106983.0,9458,583146,14
3224468,1097946,27,2.695722838545513,1,606,613.0,26225.0,64190,3525222,82
2930986,1783879,46,4.7067945371620565,1,1882,1167.0,85234.0,96272,3423079,110
4709420,4371335,0,0.0,0,171,165.0,959.0,2172,27382,1
115916,2368081,0,0.0,0,112,154.0,1399.0,552,27062,1
658596,2280207,8,1.0647390994689818,1,1838,518.0,830.0,3882,56515,9
3133826,1291019,25,2.519056908134715,1,717,757.0,72891.0,19879,1169074,30
569798,1019717,56,6.431148391937211,1,99,124.0,3875.0,23741,783485,68
3794731,691314,2,0.28681300131221305,1,620,1070.0,5503.0,1619,8179,5
3624273,2133987,13,1.6078041157499132,1,253,397.0,519.0,13817,86417,25
1638122,4352454,249,26.282739145599717,1,2152,3452.0,56632.0,214722,9456412,329
4306404,1666515,66,6.806403199175402,1,807,884.0,84232.0,57987,2413697,125
808306,1948200,586,100.45083913302051,1,816,914.0,19512.0,147092,5375041,256
2969511,2449592,7,0.7133534231015374,1,915,688.0,34277.0,13008,446839,29
4333556,3030490,85,8.364919812218961,1,1196,1241.0,76113.0,76236,3672039,107
1576591,1303367,60,5.642649355848121,1,562,533.0,16013.0,101667,4766453,101
1543829,4695574,21,1.9611047134853303,1,139,342.0,1662.0,43555,2291657,64
3247133,2735251,6,0.5654904271301754,1,1411,1488.0,109835.0,8238,474991,9
2072559,2895708,7,1.042828094126241,1,88,252.0,1733.0,14516,985075,17
2883027,1726152,57,15.765781253153481,1,79,100.0,3754.0,128141,6250596,151
4761107,1424725,102,10.218879694425873,1,810,877.0,71047.0,86091,3998707,120
1289102,1467831,38,3.80983163261596,1,164,276.0,4053.0,86058,2720123,107
2746983,1738771,20,1.9432186171503427,1,819,808.0,19995.0,17003,942108,28
262985,3835768,37,3.4041990059647165,1,1514,1638.0,117668.0,40437,2479201,38
4054820,3004088,11,1.5384092179777402,1,122,117.0,488.0,69617,2920711,98
3791216,2541092,0,0.0,0,103,83.0,825.0,1665,507780,1
862782,1348346,16,1.4912870433107488,1,261,273.0,9331.0,14629,959586,20
1725808,1333492,2,0.1675416788771913,1,335,267.0,1595.0,12623,1540910,10
2177982,2082624,2,0.19369802014234228,1,892,961.0,67888.0,1764,127947,3
3004450,1334209,0,0.0,0,58,122.0,474.0,472,410947,1
133673,713209,11,1.093964844988431,1,614,657.0,36452.0,19691,990226,26
1389250,4383047,1,0.09068940734870236,0,187,288.0,1633.0,1282,59950,1
1860938,1753893,12,1.1488936080958383,1,340,494.0,1489.0,24278,1332456,32
1635105,37370,75,7.362175438460518,1,1350,1358.0,62136.0,70289,3715498,99
1094589,1537865,0,0.0,0,86,214.0,2113.0,410,7662,1
126344,4479471,77,7.7334245530561825,1,604,604.0,9461.0,105678,3675815,119
3507219,4124315,72,6.906181853060932,1,794,1129.0,64487.0,118367,5573223,165
4096612,1413507,2,0.17344453491350734,1,2022,1520.0,369384.0,5727,608848,7
3109419,1185307,0,0.0,0,752,714.0,48230.0,1559,155347,1
1324992,2619170,61,6.6304516672342,1,2466,3024.0,95598.0,90026,3925542,114
690023,2853353,1,0.07383035914027619,0,111,146.0,858.0,5028,756765,1
2984603,1723268,17,1.7095501686725811,1,3193,4383.0,101397.0,32020,2253726,25
3008279,4700047,138,14.005138053071107,1,740,748.0,19858.0,211040,8101283,298
3565549,4420707,19,2.0276994756968505,1,48,85.0,455.0,94923,3919123,134
2506906,506197,9,1.0641444083571858,1,75,162.0,3172.0,19995,1131467,38
3268247,3645666,1,0.08977159948718788,0,82,33.0,471.0,1114,67656,1
376921,711469,140,16.543459695720287,1,1291,1279.0,23958.0,133972,2946617,263
745007,3001285,41,4.171699541774348,1,1590,1639.0,94795.0,43210,2323291,54
4040310,709848,191,33.34432605592501,1,161,264.0,537.0,302294,6101964,1008
3278182,3854451,22,3.059783703214221,1,223,217.0,1234.0,18191,1622545,32
4067692,3156946,2,0.20063604995838333,1,109,115.0,10343.0,17612,2076526,12
1838667,2169219,0,0.0,0,171,221.0,288.0,319,66526,1
